date,Australia,Austria,Bahrain,Belgium,Bermuda,Brazil,Canada,Channel Islands,Cyprus,Czech Republic,Denmark,EIRE,European Community,Finland,France,Germany,Greece,Hong Kong,Iceland,Israel,Italy,Japan,Korea,Lebanon,Lithuania,Malta,Netherlands,Nigeria,Norway,Poland,Portugal,RSA,Saudi Arabia,Singapore,Spain,Sweden,Switzerland,Thailand,USA,United Arab Emirates,United Kingdom,Unspecified,West Indies
2011-11-10,0,0,0,1,0,0,0,0,0,0,0,496,0,0,1347,188,0,0,0,0,0,0,0,0,0,0,7786,0,0,0,0,0,0,0,456,0,0,0,0,0,28093,0,0
2011-11-11,0,0,0,0,0,0,0,0,0,0,0,1252,0,0,1836,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,149,64,0,0,0,24287,0,0
2011-11-13,0,375,0,0,0,0,0,0,0,0,0,2643,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18237,0,0
2011-11-14,0,342,0,0,0,0,0,0,0,0,0,206,0,150,894,266,0,2,0,0,22,0,0,0,0,0,0,0,0,0,225,0,0,0,0,1060,0,0,0,0,44379,0,0
2011-11-15,3130,0,0,0,0,0,0,0,0,0,0,1206,0,0,481,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,24970,0,0
2011-11-16,0,0,0,0,0,0,0,0,0,0,0,3082,0,0,687,2186,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,27953,188,0
2011-11-17,0,0,0,534,0,0,0,78,0,0,1025,631,0,184,1617,1377,0,0,0,0,169,2210,0,0,0,188,0,0,0,0,5,0,0,0,508,0,0,0,0,0,23550,0,0
2011-11-18,0,0,0,315,0,0,0,0,300,40,0,329,0,0,550,496,0,0,0,0,544,0,0,0,0,0,34,0,240,8,0,0,0,0,0,3,669,0,0,0,20785,0,0
2011-11-20,0,0,0,125,0,0,0,0,0,0,0,440,0,0,298,53,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,477,0,0,0,0,0,17914,0,0
2011-11-21,0,0,0,0,0,0,0,0,0,0,0,626,0,0,271,362,0,0,0,0,631,0,0,0,0,0,0,0,0,0,68,0,0,0,249,0,0,0,0,0,24493,0,0
2011-11-22,0,0,0,185,0,0,0,0,0,0,0,1496,0,0,361,572,0,0,0,0,142,0,0,0,0,0,514,0,0,0,0,0,0,0,0,122,0,0,0,0,32706,0,0
2011-11-23,0,0,0,0,0,0,0,0,0,0,0,69,0,73,219,574,0,0,0,0,527,0,0,0,0,8,7244,0,0,0,0,0,0,0,920,0,187,0,0,0,29851,0,0
2011-11-24,224,0,0,1,0,0,0,0,0,0,0,143,0,0,1319,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,77,0,0,0,0,0,23415,453,0
2011-11-25,0,0,0,0,0,0,0,0,0,0,0,92,0,0,831,45,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,17606,0,0
2011-11-27,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10959,0,0
2011-11-28,0,0,0,7,0,0,0,0,0,0,0,945,0,0,1298,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27062,0,0
2011-11-29,0,0,0,21,0,0,0,0,0,0,0,0,0,91,645,639,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,117,0,151,0,0,0,27380,0,0
2011-11-30,0,0,0,0,0,0,0,2,0,0,512,587,0,264,1574,261,0,0,0,0,21,0,0,0,0,0,51,0,2299,0,2,0,0,0,0,0,0,0,0,0,23018,0,0
2011-12-01,0,0,0,0,0,0,0,0,0,0,0,568,0,218,492,247,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25748,0,0
2011-12-02,0,0,0,506,0,0,0,0,6,0,0,0,0,132,951,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,196,0,26276,0,0
2011-12-04,0,0,0,0,0,0,0,0,0,0,0,534,0,0,542,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0
2011-12-05,0,0,0,0,0,0,0,60,0,0,173,219,0,0,477,160,0,0,0,0,0,0,0,0,0,0,0,0,92,0,128,0,0,0,0,80,0,0,408,0,42906,0,0
2011-12-06,0,0,0,396,0,0,0,0,0,0,0,0,0,0,787,29,236,0,0,0,45,49,0,0,0,0,0,0,0,0,267,0,0,0,182,0,0,0,0,0,29584,0,0
2011-12-07,0,0,0,0,0,0,0,0,0,0,0,1998,0,1,561,1220,0,0,192,0,0,0,0,0,0,0,7818,0,0,0,145,0,0,0,110,0,0,0,0,0,29943,0,0
2011-12-08,0,148,0,0,0,0,0,1,0,0,0,806,0,0,24,1015,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,196,0,33394,0,0
2011-12-09,0,0,0,203,0,0,0,0,0,0,0,0,0,0,106,880,0,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,0,0,0,0,0,0,0,0,0,171594,0,0
